idx,preproc_loops,python_loops,lean_loops,preproc_success,python_success,lean_success
4646,5,0,0,False,False,False
4647,0,1,2,True,True,True
4648,0,0,1,True,True,True
4649,0,0,1,True,True,True
4650,0,0,5,True,True,False
4651,5,0,0,False,False,False
4652,0,1,0,True,True,True
4653,0,0,5,True,True,True
4654,0,0,0,True,True,True
4655,0,0,5,True,True,False
4656,0,1,2,True,True,True
4657,0,1,3,True,True,True
4658,0,1,2,True,True,True
4659,0,0,0,True,True,True
4660,0,0,1,True,True,True
4661,0,1,4,True,True,True
4662,0,1,1,True,True,True
4663,0,5,2,True,True,True
4664,0,2,0,True,True,True
4665,0,2,2,True,True,True
4666,0,0,2,True,True,True
4667,0,0,5,True,True,True
4668,1,1,1,True,True,True
4669,0,0,2,True,True,True
4670,0,0,1,True,True,True
4671,0,1,2,True,True,True
4672,0,2,0,True,True,True
4673,0,0,4,True,True,True
4674,0,2,0,True,True,True
4675,0,0,0,True,True,True
4676,0,0,1,True,True,True
4677,0,0,0,True,True,True
4678,0,1,0,True,True,True
4679,0,1,1,True,True,True
4680,0,1,5,True,True,False
4681,0,0,0,True,True,True
4682,0,1,5,True,True,False
4683,0,1,3,True,True,True
4684,0,2,1,True,True,True
4685,0,0,3,True,True,True
4686,0,0,0,True,True,True
4687,0,0,2,True,True,True
4688,0,5,2,True,True,True
4689,0,1,3,True,True,True
4690,0,2,2,True,True,True
4691,0,1,3,True,True,True
4692,0,1,3,True,True,True
4693,0,0,0,True,True,True
4694,0,2,0,True,True,True
4695,0,0,1,True,True,True
4696,0,0,1,True,True,True
4697,0,4,0,True,True,True
4698,0,0,4,True,True,True
4699,0,0,1,True,True,True
4700,0,2,0,True,True,True
4701,0,1,0,True,True,True
4702,0,1,1,True,True,True
4703,0,1,0,True,True,True
4704,0,1,0,True,True,True
4705,0,1,0,True,True,True
4706,0,0,2,True,True,True
4707,0,1,0,True,True,True
4708,0,0,0,True,True,True
4709,0,1,1,True,True,True
4710,0,0,1,True,True,True
4711,0,0,0,True,True,True
4712,0,1,0,True,True,True
4713,0,1,3,True,True,True
4714,0,1,0,True,True,True
4715,0,0,2,True,True,True
4716,0,1,2,True,True,True
4717,0,0,2,True,True,True
4718,0,0,1,True,True,True
4719,0,0,2,True,True,True
4720,0,1,0,True,True,True
4721,0,1,2,True,True,True
4722,0,2,0,True,True,True
4723,0,0,3,True,True,True
4724,1,1,2,True,True,True
4725,0,1,1,True,True,True
4726,0,2,0,True,True,True
4727,0,0,2,True,True,True
4728,0,0,0,True,True,True
4729,0,2,2,True,True,True
4730,0,1,0,True,True,True
4731,0,0,2,True,True,True
4732,0,1,3,True,True,True
4733,0,0,2,True,True,True
4734,0,0,1,True,True,True
4735,0,0,1,True,True,True
4736,0,1,3,True,True,True
4737,0,2,0,True,True,True
4738,0,2,3,True,True,True
4739,0,2,1,True,True,True
4740,0,0,0,True,True,True
4741,0,1,4,True,True,True
4742,0,0,0,True,True,True
4743,0,1,2,True,True,True
4744,0,4,4,True,True,True
4745,0,2,4,True,True,True
4746,0,0,0,True,True,True
4747,0,1,0,True,True,True
4748,0,0,5,True,True,False
4749,0,0,0,True,True,True
4750,0,0,2,True,True,True
4751,0,1,3,True,True,True
4752,0,0,1,True,True,True
4753,0,1,0,True,True,True
4754,1,1,1,True,True,True
4755,0,1,0,True,True,True
4756,0,1,1,True,True,True
4757,0,4,0,True,True,True
4758,1,0,3,True,True,True
4759,0,5,0,True,True,True
4760,0,2,3,True,True,True
4761,0,1,3,True,True,True
4762,0,1,3,True,True,True
4763,0,2,0,True,True,True
4764,0,1,3,True,True,True
4765,0,0,0,True,True,True
4766,0,1,4,True,True,True
4767,0,5,0,True,False,False
4768,2,0,3,True,True,True
4769,0,1,3,True,True,True
4770,5,0,0,False,False,False
4771,0,1,0,True,True,True
4772,0,1,1,True,True,True
4773,0,0,1,True,True,True
4774,0,1,1,True,True,True
4775,0,0,0,True,True,True
4776,0,1,2,True,True,True
4777,5,0,0,False,False,False
4778,0,0,1,True,True,True
4779,0,0,0,True,True,True
4780,1,1,1,True,True,True
4781,4,0,1,True,True,True
4782,1,1,1,True,True,True
4783,0,1,2,True,True,True
4784,5,0,0,False,False,False
4785,1,1,0,True,True,True
4786,0,0,0,True,True,True
4787,0,0,0,True,True,True
4788,1,1,1,True,True,True
4789,0,0,3,True,True,True
4790,4,4,1,True,True,True
4791,0,1,1,True,True,True
4792,0,1,0,True,True,True
4793,0,0,5,True,True,False
4794,0,0,1,True,True,True
4795,5,3,3,True,True,True
4796,0,0,2,True,True,True
4797,2,2,1,True,True,True
4798,0,0,2,True,True,True
4799,0,1,2,True,True,True
4800,0,0,0,True,True,True
4801,0,0,1,True,True,True
4802,0,2,1,True,True,True
4803,0,1,0,True,True,True
4804,0,1,0,True,True,True
4805,0,0,0,True,True,True
4806,0,0,1,True,True,True
4807,0,0,1,True,True,True
4808,0,0,1,True,True,True
4809,0,0,1,True,True,True
4810,0,2,2,True,True,True
4811,0,0,0,True,True,True
4812,0,0,0,True,True,True
4813,1,0,2,True,True,True
4814,0,1,1,True,True,True
4815,0,1,0,True,True,True
4816,0,0,0,True,True,True
4817,0,0,2,True,True,True
4818,0,0,0,True,True,True
4819,0,0,1,True,True,True
4820,0,0,1,True,True,True
4821,0,1,0,True,True,True
4822,0,0,2,True,True,True
4823,0,4,0,True,True,True
4824,0,0,1,True,True,True
4825,0,0,5,True,True,False
4826,3,1,2,True,True,True
4827,0,2,2,True,True,True
4828,0,1,0,True,True,True
4829,0,0,1,True,True,True
4830,4,2,1,True,True,True
4831,3,0,1,True,True,True
4832,0,0,1,True,True,True
4833,0,0,5,True,True,False
4834,0,2,5,True,True,True
4835,0,5,0,True,True,True
4836,0,1,5,True,True,True
4837,3,5,0,True,False,False
4838,0,1,2,True,True,True
4839,0,0,1,True,True,True
4840,2,1,2,True,True,True
4841,1,0,2,True,True,True
4842,1,0,2,True,True,True
4843,0,1,2,True,True,True
4844,5,0,0,False,False,False
4845,0,0,1,True,True,True
4846,3,3,2,True,True,True
4847,0,1,0,True,True,True
4848,0,0,2,True,True,True
4849,0,1,1,True,True,True
4850,2,0,0,True,True,True
4851,0,1,2,True,True,True
4852,5,0,0,False,False,False
4853,0,1,5,True,True,False
4854,0,1,1,True,True,True
4855,0,1,3,True,True,True
4856,0,1,1,True,True,True
4857,0,1,1,True,True,True
4858,0,1,1,True,True,True
4859,5,0,3,True,True,True
4860,3,1,1,True,True,True
4861,2,0,0,True,True,True
4862,0,1,5,True,True,False
4863,0,2,1,True,True,True
4864,0,3,0,True,True,True
4865,0,0,0,True,True,True
4866,0,2,1,True,True,True
4867,0,1,2,True,True,True
4868,0,1,1,True,True,True
4869,0,0,3,True,True,True
4870,0,0,1,True,True,True
4871,0,1,2,True,True,True
4872,1,1,1,True,True,True
4873,0,1,0,True,True,True
4874,0,0,2,True,True,True
4875,2,1,0,True,True,True
4876,0,2,4,True,True,True
4877,0,2,1,True,True,True
4878,3,0,1,True,True,True
4879,0,1,1,True,True,True
4880,0,1,3,True,True,True
4881,0,4,3,True,True,True
4882,0,0,0,True,True,True
4883,0,0,0,True,True,True
4884,5,0,0,False,False,False
4885,0,0,2,True,True,True
4886,5,0,0,False,False,False
4887,2,0,1,True,True,True
4888,0,1,1,True,True,True
4889,4,2,0,True,True,True
4890,0,0,1,True,True,True
4891,0,2,4,True,True,True
4892,0,0,1,True,True,True
4893,0,0,2,True,True,True
4894,0,0,2,True,True,True
4895,2,0,1,True,True,True
4896,0,2,5,True,True,False
4897,0,0,3,True,True,True
4898,0,0,2,True,True,True
4899,5,0,0,False,False,False
4900,5,0,0,False,False,False
4901,0,2,1,True,True,True
4902,0,4,1,True,True,True
4903,0,0,0,True,True,True
4904,0,1,1,True,True,True
4905,0,0,0,True,True,True
4906,5,0,0,False,False,False
4907,0,0,2,True,True,True
4908,5,0,0,False,False,False
4909,0,0,1,True,True,True
4910,0,0,2,True,True,True
4911,0,1,3,True,True,True
4912,0,1,1,True,True,True
4913,3,0,1,True,True,True
4914,0,0,0,True,True,True
4915,0,2,0,True,True,True
4916,0,0,0,True,True,True
4917,0,0,5,True,True,False
4918,5,0,0,False,False,False
4919,0,0,1,True,True,True
4920,0,1,2,True,True,True
4921,0,1,0,True,True,True
4922,0,0,1,True,True,True
4923,0,1,0,True,True,True
4924,0,0,5,True,True,False
4925,0,1,2,True,True,True
4926,0,1,1,True,True,True
4927,2,1,2,True,True,True
4928,0,2,5,True,True,False
4929,5,0,0,False,False,False
4930,0,0,2,True,True,True
4931,0,0,2,True,True,True
4932,0,1,2,True,True,True
4933,0,1,1,True,True,True
4934,0,0,3,True,True,True
4935,0,0,0,True,True,True
4936,0,1,0,True,True,True
4937,2,1,1,True,True,True
4938,0,1,0,True,True,True
4939,0,1,0,True,True,True
4940,5,1,2,True,True,True
4941,0,0,2,True,True,True
4942,0,0,4,True,True,True
4943,0,0,1,True,True,True
4944,0,1,0,True,True,True
4945,0,0,0,True,True,True
4946,0,0,1,True,True,True
4947,0,0,2,True,True,True
4948,0,1,1,True,True,True
4949,1,1,0,True,True,True
4950,0,2,0,True,True,True
4951,0,1,0,True,True,True
4952,0,0,5,True,True,False
4953,0,1,1,True,True,True
4954,0,1,2,True,True,True
4955,0,1,0,True,True,True
4956,0,0,1,True,True,True
4957,0,0,0,True,True,True
4958,0,1,1,True,True,True
4959,0,1,1,True,True,True
4960,0,0,1,True,True,True
4961,0,0,1,True,True,True
4962,1,0,0,True,True,True
4963,1,0,2,True,True,True
4964,1,1,0,True,True,True
4965,1,0,1,True,True,True
4966,0,0,0,True,True,True
4967,0,0,2,True,True,True
4968,0,1,0,True,True,True
4969,0,2,1,True,True,True
4970,0,0,3,True,True,True
4971,0,0,5,True,True,False
4972,0,0,1,True,True,True
4973,5,0,0,False,False,False
4974,0,3,2,True,True,True
4975,0,0,3,True,True,True
4976,0,0,3,True,True,True
4977,0,1,0,True,True,True
4978,0,2,2,True,True,True
4979,0,3,3,True,True,True
4980,0,3,5,True,True,False
4981,0,2,2,True,True,True
4982,0,0,2,True,True,True
4983,0,0,3,True,True,True
4984,0,2,1,True,True,True
4985,5,0,0,False,False,False
4986,2,0,2,True,True,True
4987,0,0,0,True,True,True
4988,0,0,0,True,True,True
4989,0,2,3,True,True,True
4990,0,0,1,True,True,True
4991,4,3,2,True,True,True
4992,0,0,3,True,True,True
4993,0,0,0,True,True,True
4994,0,0,0,True,True,True
4995,0,1,0,True,True,True
4996,0,1,2,True,True,True
4997,2,0,2,True,True,True
4998,0,0,1,True,True,True
4999,0,1,5,True,True,False
